CustomerIDClean,revenue,orders,units_sold,countries,revenue_share,cumulative_revenue_share,rank
16326,20.9,2,9,1,9.687343087638055e-05,0.9602525068549547,803
14211,20.8,1,10,1,9.64099216377376e-05,0.9603489167765924,804
13137,20.8,3,8,1,9.64099216377376e-05,0.9604453266982301,805
14341,20.8,1,10,1,9.64099216377376e-05,0.9605417366198679,806
14524,20.8,1,10,1,9.64099216377376e-05,0.9606381465415056,807
13510,20.8,1,10,1,9.64099216377376e-05,0.9607345564631433,808
15527,20.8,1,10,1,9.64099216377376e-05,0.960830966384781,809
18226,20.8,1,10,1,9.64099216377376e-05,0.9609273763064188,810
16477,20.8,1,10,1,9.64099216377376e-05,0.9610237862280565,811
12530,20.8,1,10,1,9.64099216377376e-05,0.9611201961496942,812
12493,20.8,1,10,1,9.64099216377376e-05,0.961216606071332,813
17071,20.8,1,10,1,9.64099216377376e-05,0.9613130159929697,814
13562,20.8,1,10,1,9.64099216377376e-05,0.9614094259146074,815
16242,20.8,1,10,1,9.64099216377376e-05,0.9615058358362452,816
14004,20.8,1,10,1,9.64099216377376e-05,0.9616022457578829,817
14583,20.5,3,8,1,9.501939392180869e-05,0.9616972651518046,818
13883,20.4,1,24,1,9.45558846831657e-05,0.9617918210364879,819
12841,20.4,2,27,1,9.45558846831657e-05,0.9618863769211711,820
13922,20.4,1,24,1,9.45558846831657e-05,0.9619809328058543,821
14577,20.34,3,7,1,9.427777913997993e-05,0.9620752105849942,822
12556,20.3,2,10,1,9.409237544452275e-05,0.9621693029604388,823
14493,20.28,1,12,1,9.399967359679415e-05,0.9622633026340356,824
14808,20.16,1,48,1,9.344346251042259e-05,0.962356746096546,825
15752,20.15,2,10,1,9.339711158655829e-05,0.9624501432081325,826
15005,20.01,5,12,1,9.274819865245814e-05,0.962542891406785,827
14856,20.0,1,16,1,9.270184772859383e-05,0.9626355932545135,828
18202,19.92,1,8,1,9.233104033767947e-05,0.9627279242948512,829
13873,19.9,1,2,1,9.223833848995086e-05,0.9628201626333411,830
14972,19.9,1,2,1,9.223833848995086e-05,0.9629124009718311,831
16062,19.9,1,2,1,9.223833848995086e-05,0.963004639310321,832
13037,19.9,1,2,1,9.223833848995086e-05,0.9630968776488109,833
18129,19.800000000000004,1,7,1,9.177482925130791e-05,0.9631886524780622,834
16584,19.8,1,4,1,9.17748292513079e-05,0.9632804273073134,835
15801,19.8,1,4,1,9.17748292513079e-05,0.9633722021365647,836
13507,19.8,1,4,1,9.17748292513079e-05,0.963463976965816,837
14261,19.8,1,4,1,9.17748292513079e-05,0.9635557517950673,838
15275,19.8,1,4,1,9.17748292513079e-05,0.9636475266243185,839
13220,19.8,1,4,1,9.17748292513079e-05,0.9637393014535698,840
16987,19.8,2,4,1,9.17748292513079e-05,0.963831076282821,841
14290,19.8,1,4,1,9.17748292513079e-05,0.9639228511120723,842
14299,19.8,1,4,1,9.17748292513079e-05,0.9640146259413236,843
17649,19.8,1,4,1,9.17748292513079e-05,0.9641064007705749,844
12479,19.8,1,4,1,9.17748292513079e-05,0.9641981755998261,845
16985,19.8,1,4,1,9.17748292513079e-05,0.9642899504290774,846
14038,19.8,1,4,1,9.17748292513079e-05,0.9643817252583287,847
13934,19.8,1,4,1,9.17748292513079e-05,0.9644735000875799,848
14334,19.799999999999997,1,12,1,9.177482925130789e-05,0.9645652749168312,849
15975,19.799999999999997,1,12,1,9.177482925130789e-05,0.9646570497460825,850
15952,19.799999999999997,1,12,1,9.177482925130789e-05,0.9647488245753337,851
14035,19.799999999999997,1,12,1,9.177482925130789e-05,0.964840599404585,852
13139,19.799999999999997,1,12,1,9.177482925130789e-05,0.9649323742338363,853
14412,19.799999999999997,1,12,1,9.177482925130789e-05,0.9650241490630875,854
17552,19.799999999999997,1,12,1,9.177482925130789e-05,0.9651159238923388,855
13248,19.799999999999997,1,12,1,9.177482925130789e-05,0.9652076987215901,856
14893,19.799999999999997,1,12,1,9.177482925130789e-05,0.9652994735508413,857
15625,19.799999999999997,1,12,1,9.177482925130789e-05,0.9653912483800926,858
14923,19.799999999999997,1,12,1,9.177482925130789e-05,0.9654830232093439,859
14481,19.799999999999997,1,12,1,9.177482925130789e-05,0.9655747980385951,860
17175,19.799999999999997,1,12,1,9.177482925130789e-05,0.9656665728678464,861
13626,19.799999999999997,1,12,1,9.177482925130789e-05,0.9657583476970977,862
13118,19.799999999999997,1,12,1,9.177482925130789e-05,0.9658501225263489,863
15281,19.799999999999997,1,12,1,9.177482925130789e-05,0.9659418973556002,864
17705,19.799999999999997,1,12,1,9.177482925130789e-05,0.9660336721848515,865
13639,19.799999999999997,1,12,1,9.177482925130789e-05,0.9661254470141027,866
13040,19.799999999999997,1,12,1,9.177482925130789e-05,0.966217221843354,867
13082,19.799999999999997,1,12,1,9.177482925130789e-05,0.9663089966726053,868
14251,19.799999999999997,1,12,1,9.177482925130789e-05,0.9664007715018565,869
17965,19.700000000000003,2,11,1,9.131132001266495e-05,0.9664920828218692,870
16817,19.68,2,24,1,9.121861816493633e-05,0.9665833014400341,871
12442,19.56,1,36,1,9.066240707856477e-05,0.9666739638471127,872
17068,19.5,1,10,1,9.038430153537899e-05,0.9667643481486481,873
14267,19.5,1,6,1,9.038430153537899e-05,0.9668547324501835,874
12560,19.5,1,10,1,9.038430153537899e-05,0.9669451167517189,875
15674,19.5,1,10,1,9.038430153537899e-05,0.9670355010532543,876
12785,19.5,1,10,1,9.038430153537899e-05,0.9671258853547897,877
16655,19.49,2,29,1,9.033795061151469e-05,0.9672162233054012,878
14653,19.35,2,7,1,8.968903767741455e-05,0.9673059123430786,879
17954,19.35,4,13,1,8.968903767741455e-05,0.967395601380756,880
17006,19.1,2,14,1,8.853026458080713e-05,0.9674841316453368,881
16218,18.96,1,24,1,8.788135164670696e-05,0.9675720129969835,882
14713,18.9,2,14,1,8.760324610352117e-05,0.967659616243087,883
16295,18.75,1,3,1,8.690798224555673e-05,0.9677465242253326,884
13728,18.75,1,3,1,8.690798224555673e-05,0.9678334322075781,885
13239,18.72,1,48,1,8.676892947396383e-05,0.9679202011370521,886
17429,18.72,1,48,1,8.676892947396383e-05,0.9680069700665261,887
13536,18.72,1,48,1,8.676892947396383e-05,0.9680937389960002,888
14844,18.6,1,4,1,8.621271838759227e-05,0.9681799517143878,889
12492,18.54,1,18,1,8.593461284440648e-05,0.9682658863272322,890
16442,18.4,2,2,1,8.528569991030633e-05,0.9683511720271425,891
15009,18.36,2,14,1,8.510029621484914e-05,0.9684362723233574,892
13209,18.3,2,37,1,8.482219067166336e-05,0.968521094514029,893
14085,18.27,3,15,1,8.468313790007047e-05,0.9686057776519291,894
14903,18.15,2,13,1,8.41269268136989e-05,0.9686899045787428,895
12703,18.0,1,1,1,8.343166295573445e-05,0.9687733362416986,896
15106,18.0,1,24,1,8.343166295573445e-05,0.9688567679046544,897
16215,18.0,1,8,1,8.343166295573445e-05,0.9689401995676101,898
12649,18.0,1,1,1,8.343166295573445e-05,0.9690236312305659,899
16826,18.0,1,8,1,8.343166295573445e-05,0.9691070628935217,900
14032,17.9,1,2,1,8.296815371709147e-05,0.9691900310472388,901
14240,17.9,1,2,1,8.296815371709147e-05,0.9692729992009559,902
15050,17.85,1,3,1,8.273639909777001e-05,0.9693557356000536,903
15237,17.85,1,3,1,8.273639909777001e-05,0.9694384719991513,904
15081,17.85,1,3,1,8.273639909777001e-05,0.9695212083982491,905
14732,17.85,1,3,1,8.273639909777001e-05,0.9696039447973468,906
15605,17.85,1,3,1,8.273639909777001e-05,0.9696866811964445,907
16556,17.85,1,3,1,8.273639909777001e-05,0.9697694175955422,908
14338,17.85,1,3,1,8.273639909777001e-05,0.96985215399464,909
16019,17.85,1,3,1,8.273639909777001e-05,0.9699348903937377,910
14179,17.799999999999997,2,8,1,8.250464447844851e-05,0.9700173950382162,911
16581,17.700000000000003,1,6,1,8.204113523980556e-05,0.970099436173456,912
12947,17.700000000000003,1,6,1,8.204113523980556e-05,0.9701814773086957,913
13771,17.700000000000003,1,6,1,8.204113523980556e-05,0.9702635184439355,914
16992,17.700000000000003,1,6,1,8.204113523980556e-05,0.9703455595791753,915
13126,17.700000000000003,1,6,1,8.204113523980556e-05,0.9704276007144151,916
17060,17.700000000000003,1,6,1,8.204113523980556e-05,0.9705096418496549,917
17162,17.700000000000003,1,6,1,8.204113523980556e-05,0.9705916829848947,918
13647,17.700000000000003,1,6,1,8.204113523980556e-05,0.9706737241201345,919
14640,17.700000000000003,1,6,1,8.204113523980556e-05,0.9707557652553743,920
15203,17.700000000000003,1,6,1,8.204113523980556e-05,0.9708378063906141,921
15220,17.700000000000003,1,6,1,8.204113523980556e-05,0.9709198475258539,922
16003,17.700000000000003,1,6,1,8.204113523980556e-05,0.9710018886610937,923
15847,17.700000000000003,1,6,1,8.204113523980556e-05,0.9710839297963335,924
14355,17.700000000000003,1,6,1,8.204113523980556e-05,0.9711659709315733,925
14359,17.700000000000003,1,6,1,8.204113523980556e-05,0.9712480120668131,926
14019,17.700000000000003,1,6,1,8.204113523980556e-05,0.9713300532020529,927
13116,17.700000000000003,1,6,1,8.204113523980556e-05,0.9714120943372927,928
16875,17.700000000000003,1,6,1,8.204113523980556e-05,0.9714941354725325,929
12640,17.700000000000003,1,6,1,8.204113523980556e-05,0.9715761766077723,930
14757,17.700000000000003,1,6,1,8.204113523980556e-05,0.9716582177430121,931
18040,17.700000000000003,1,6,1,8.204113523980556e-05,0.9717402588782519,932
17724,17.700000000000003,1,6,1,8.204113523980556e-05,0.9718223000134917,933
12885,17.700000000000003,1,6,1,8.204113523980556e-05,0.9719043411487315,934
14475,17.700000000000003,1,6,1,8.204113523980556e-05,0.9719863822839713,935
15290,17.700000000000003,1,6,1,8.204113523980556e-05,0.9720684234192111,936
17730,17.700000000000003,1,6,1,8.204113523980556e-05,0.9721504645544509,937
15399,17.700000000000003,1,6,1,8.204113523980556e-05,0.9722325056896907,938
14243,17.700000000000003,1,6,1,8.204113523980556e-05,0.9723145468249305,939
14146,17.4,1,12,1,8.065060752387663e-05,0.9723951974324543,940
13028,17.4,1,12,1,8.065060752387663e-05,0.9724758480399781,941
13297,17.4,1,12,1,8.065060752387663e-05,0.9725564986475019,942
16484,17.4,1,12,1,8.065060752387663e-05,0.9726371492550258,943
16102,17.4,1,12,1,8.065060752387663e-05,0.9727177998625496,944
14327,17.4,1,12,1,8.065060752387663e-05,0.9727984504700734,945
14875,17.4,1,12,1,8.065060752387663e-05,0.9728791010775972,946
17419,17.4,1,12,1,8.065060752387663e-05,0.972959751685121,947
17613,17.4,1,12,1,8.065060752387663e-05,0.9730404022926449,948
17164,17.4,1,12,1,8.065060752387663e-05,0.9731210529001687,949
13268,17.39,3,19,1,8.060425660001235e-05,0.9732016571567688,950
16309,17.34,1,6,1,8.037250198069086e-05,0.9732820296587494,951
14427,17.34,1,6,1,8.037250198069086e-05,0.9733624021607301,952
15907,17.26,3,6,1,8.000169458977649e-05,0.9734424038553199,953
14161,17.25,1,3,1,7.995534366591218e-05,0.9735223591989858,954
14016,17.16,2,36,1,7.953818535113351e-05,0.9736018973843369,955
16398,17.0,1,2,1,7.879657056930476e-05,0.9736806939549062,956
16603,17.0,1,4,1,7.879657056930476e-05,0.9737594905254755,957
12657,17.0,1,2,1,7.879657056930476e-05,0.9738382870960448,958
17049,17.0,1,4,1,7.879657056930476e-05,0.9739170836666141,959
16473,17.0,1,2,1,7.879657056930476e-05,0.9739958802371834,960
14543,17.0,1,4,1,7.879657056930476e-05,0.9740746768077527,961
12365,17.0,1,4,1,7.879657056930476e-05,0.974153473378322,962
15796,17.0,1,4,1,7.879657056930476e-05,0.9742322699488913,963
17061,17.0,1,2,1,7.879657056930476e-05,0.9743110665194606,964
13294,17.0,1,2,1,7.879657056930476e-05,0.97438986309003,965
13804,17.0,1,2,1,7.879657056930476e-05,0.9744686596605993,966
13517,17.0,1,4,1,7.879657056930476e-05,0.9745474562311686,967
13808,17.0,1,2,1,7.879657056930476e-05,0.9746262528017379,968
17425,17.0,1,4,1,7.879657056930476e-05,0.9747050493723072,969
14178,16.94,2,17,1,7.851846502611898e-05,0.9747835678373333,970
14083,16.9,2,122,1,7.833306133066179e-05,0.974861900898664,971
14512,16.9,1,10,1,7.833306133066179e-05,0.9749402339599946,972
14460,16.8,1,40,1,7.786955209201883e-05,0.9750181035120866,973
13884,16.8,1,8,1,7.786955209201883e-05,0.9750959730641786,974
17576,16.64,1,8,1,7.712793731019007e-05,0.9751731010014888,975
14112,16.6,1,4,1,7.69425336147329e-05,0.9752500435351036,976
12944,16.6,1,4,1,7.69425336147329e-05,0.9753269860687184,977
15786,16.6,1,4,1,7.69425336147329e-05,0.9754039286023332,978
13350,16.6,1,4,1,7.69425336147329e-05,0.975480871135948,979
16549,16.55,2,9,1,7.67107789954114e-05,0.9755575819149434,980
13336,16.5,1,10,1,7.647902437608992e-05,0.9756340609393195,981
16455,16.5,1,10,1,7.647902437608992e-05,0.9757105399636956,982
14286,16.5,1,10,1,7.647902437608992e-05,0.9757870189880717,983
14232,16.5,1,10,1,7.647902437608992e-05,0.9758634980124479,984
16241,16.5,3,14,1,7.647902437608992e-05,0.975939977036824,985
14389,16.5,1,10,1,7.647902437608992e-05,0.9760164560612001,986
16305,16.5,1,10,1,7.647902437608992e-05,0.9760929350855763,987
17651,16.5,1,10,1,7.647902437608992e-05,0.9761694141099524,988
13136,16.5,1,10,1,7.647902437608992e-05,0.9762458931343285,989
13109,16.5,1,10,1,7.647902437608992e-05,0.9763223721587047,990
14404,16.5,1,10,1,7.647902437608992e-05,0.9763988511830808,991
13590,16.5,1,10,1,7.647902437608992e-05,0.9764753302074569,992
15734,16.5,1,10,1,7.647902437608992e-05,0.976551809231833,993
12843,16.5,1,10,1,7.647902437608992e-05,0.9766282882562092,994
14711,16.5,1,10,1,7.647902437608992e-05,0.9767047672805853,995
12531,16.5,1,9,1,7.647902437608992e-05,0.9767812463049614,996
15329,16.5,1,10,1,7.647902437608992e-05,0.9768577253293376,997
12564,16.5,1,10,1,7.647902437608992e-05,0.9769342043537137,998
17659,16.5,1,10,1,7.647902437608992e-05,0.9770106833780898,999
13655,16.5,1,10,1,7.647902437608992e-05,0.977087162402466,1000
13224,16.5,1,10,1,7.647902437608992e-05,0.9771636414268421,1001
16771,16.4,2,27,1,7.601551513744694e-05,0.9772396569419796,1002
16720,16.4,1,20,1,7.601551513744694e-05,0.977315672457117,1003
13058,16.35,1,3,1,7.578376051812547e-05,0.9773914562176351,1004
14329,15.9,1,2,1,7.36979689442321e-05,0.9774651541865793,1005
13833,15.9,1,2,1,7.36979689442321e-05,0.9775388521555235,1006
17054,15.9,1,2,1,7.36979689442321e-05,0.9776125501244677,1007
15373,15.9,1,2,1,7.36979689442321e-05,0.9776862480934119,1008
12535,15.9,1,2,1,7.36979689442321e-05,0.9777599460623561,1009
13508,15.9,1,2,1,7.36979689442321e-05,0.9778336440313002,1010
15570,15.9,1,2,1,7.36979689442321e-05,0.9779073420002444,1011
18168,15.84,3,10,1,7.341986340104632e-05,0.9779807618636455,1012
15271,15.8,1,4,1,7.323445970558913e-05,0.9780539963233511,1013
17058,15.8,1,4,1,7.323445970558913e-05,0.9781272307830567,1014
15172,15.8,1,20,1,7.323445970558913e-05,0.9782004652427624,1015
17571,15.8,2,8,1,7.323445970558913e-05,0.978273699702468,1016
15228,15.8,1,4,1,7.323445970558913e-05,0.9783469341621737,1017
15883,15.75,1,5,1,7.300270508626764e-05,0.9784199368672599,1018
13046,15.7,1,2,1,7.277095046694617e-05,0.9784927078177269,1019
12452,15.6,1,8,1,7.230744122830319e-05,0.9785650152589552,1020
15589,15.6,1,8,1,7.230744122830319e-05,0.9786373227001836,1021
17338,15.55,2,7,1,7.207568660898171e-05,0.9787093983867925,1022
13831,15.45,1,7,1,7.161217737033873e-05,0.9787810105641628,1023
15090,15.3,1,2,1,7.091691351237429e-05,0.9788519274776751,1024
13588,15.299999999999999,1,6,1,7.091691351237428e-05,0.9789228443911875,1025
15365,15.299999999999999,1,6,1,7.091691351237428e-05,0.9789937613046998,1026
15839,15.299999999999999,1,6,1,7.091691351237428e-05,0.9790646782182122,1027
16756,15.299999999999999,1,6,1,7.091691351237428e-05,0.9791355951317245,1028
15244,15.299999999999999,1,6,1,7.091691351237428e-05,0.9792065120452369,1029
17204,15.299999999999999,1,6,1,7.091691351237428e-05,0.9792774289587493,1030
12840,15.299999999999999,1,6,1,7.091691351237428e-05,0.9793483458722616,1031
13192,15.299999999999999,1,6,1,7.091691351237428e-05,0.979419262785774,1032
12571,15.299999999999999,1,6,1,7.091691351237428e-05,0.9794901796992863,1033
18055,15.299999999999999,1,6,1,7.091691351237428e-05,0.9795610966127987,1034
17001,15.299999999999999,1,6,1,7.091691351237428e-05,0.979632013526311,1035
13280,15.299999999999999,1,6,1,7.091691351237428e-05,0.9797029304398234,1036
15663,15.299999999999999,1,6,1,7.091691351237428e-05,0.9797738473533357,1037
16203,15.299999999999999,1,6,1,7.091691351237428e-05,0.9798447642668481,1038
13362,15.299999999999999,1,6,1,7.091691351237428e-05,0.9799156811803604,1039
17218,15.24,3,5,1,7.06388079691885e-05,0.9799863199883296,1040
12620,15.239999999999998,2,24,1,7.06388079691885e-05,0.9800569587962988,1041
18079,15.120000000000001,2,36,1,7.008259688281695e-05,0.9801270413931816,1042
14121,15.12,1,36,1,7.008259688281693e-05,0.9801971239900644,1043
16097,15.0,1,12,1,6.952638579644538e-05,0.9802666503758609,1044
12401,15.0,1,1,1,6.952638579644538e-05,0.9803361767616574,1045
17015,15.0,1,12,1,6.952638579644538e-05,0.9804057031474539,1046
17697,15.0,1,4,1,6.952638579644538e-05,0.9804752295332504,1047
16404,15.0,1,12,1,6.952638579644538e-05,0.9805447559190469,1048
15379,15.0,1,12,1,6.952638579644538e-05,0.9806142823048434,1049
15348,15.0,1,12,1,6.952638579644538e-05,0.9806838086906399,1050
16478,15.0,1,4,1,6.952638579644538e-05,0.9807533350764364,1051
15092,15.0,1,12,1,6.952638579644538e-05,0.9808228614622329,1052
16759,15.0,1,12,1,6.952638579644538e-05,0.9808923878480293,1053
15113,15.0,1,12,1,6.952638579644538e-05,0.9809619142338258,1054
15145,15.0,1,4,1,6.952638579644538e-05,0.9810314406196223,1055
17096,15.0,1,12,1,6.952638579644538e-05,0.9811009670054188,1056
12902,15.0,1,12,1,6.952638579644538e-05,0.9811704933912153,1057
15157,15.0,1,12,1,6.952638579644538e-05,0.9812400197770118,1058
16245,15.0,1,4,1,6.952638579644538e-05,0.9813095461628083,1059
13233,15.0,1,12,1,6.952638579644538e-05,0.9813790725486048,1060
17863,15.0,1,12,1,6.952638579644538e-05,0.9814485989344013,1061
13310,15.0,1,12,1,6.952638579644538e-05,0.9815181253201978,1062
14440,15.0,1,12,1,6.952638579644538e-05,0.9815876517059943,1063
17987,15.0,1,12,1,6.952638579644538e-05,0.9816571780917908,1064
15655,15.0,1,12,1,6.952638579644538e-05,0.9817267044775873,1065
16168,15.0,1,12,1,6.952638579644538e-05,0.9817962308633837,1066
15626,15.0,1,12,1,6.952638579644538e-05,0.9818657572491802,1067
14755,15.0,1,4,1,6.952638579644538e-05,0.9819352836349767,1068
17631,15.0,1,4,1,6.952638579644538e-05,0.9820048100207732,1069
13632,15.0,1,4,1,6.952638579644538e-05,0.9820743364065697,1070
13842,15.0,1,4,1,6.952638579644538e-05,0.9821438627923662,1071
12448,15.0,1,12,1,6.952638579644538e-05,0.9822133891781627,1072
12820,15.0,1,4,1,6.952638579644538e-05,0.9822829155639592,1073
13044,15.0,1,4,1,6.952638579644538e-05,0.9823524419497557,1074
16188,15.0,1,12,1,6.952638579644538e-05,0.9824219683355522,1075
14862,15.0,1,4,1,6.952638579644538e-05,0.9824914947213487,1076
13266,15.0,1,12,1,6.952638579644538e-05,0.9825610211071452,1077
14107,15.0,1,12,1,6.952638579644538e-05,0.9826305474929417,1078
17522,15.0,1,4,1,6.952638579644538e-05,0.9827000738787381,1079
15706,15.0,1,4,1,6.952638579644538e-05,0.9827696002645346,1080
15819,15.0,1,12,1,6.952638579644538e-05,0.9828391266503311,1081
16587,15.0,1,12,1,6.952638579644538e-05,0.9829086530361276,1082
16040,15.0,1,4,1,6.952638579644538e-05,0.9829781794219241,1083
16045,15.0,1,12,1,6.952638579644538e-05,0.9830477058077206,1084
16038,15.0,1,12,1,6.952638579644538e-05,0.9831172321935171,1085
13292,15.0,1,12,1,6.952638579644538e-05,0.9831867585793136,1086
13382,15.0,1,12,1,6.952638579644538e-05,0.9832562849651101,1087
14184,15.0,1,4,1,6.952638579644538e-05,0.9833258113509066,1088
14350,15.0,1,12,1,6.952638579644538e-05,0.9833953377367031,1089
18173,15.0,1,12,1,6.952638579644538e-05,0.9834648641224996,1090
14527,14.95,5,6,1,6.929463117712389e-05,0.9835341587536767,1091
15107,14.95,1,1,1,6.929463117712389e-05,0.9836034533848538,1092
16837,14.95,1,1,1,6.929463117712389e-05,0.9836727480160309,1093
15074,14.940000000000001,1,6,1,6.92482802532596e-05,0.9837419962962841,1094
17231,14.850000000000001,1,3,1,6.883112193848092e-05,0.9838108274182226,1095
17234,14.850000000000001,1,3,1,6.883112193848092e-05,0.983879658540161,1096
16667,14.850000000000001,1,3,1,6.883112193848092e-05,0.9839484896620995,1097
15130,14.850000000000001,1,3,1,6.883112193848092e-05,0.9840173207840379,1098
14264,14.850000000000001,1,3,1,6.883112193848092e-05,0.9840861519059764,1099
14817,14.850000000000001,1,3,1,6.883112193848092e-05,0.9841549830279148,1100
14503,14.850000000000001,1,3,1,6.883112193848092e-05,0.9842238141498533,1101
16823,14.75,1,5,1,6.836761269983796e-05,0.9842921817625531,1102
17346,14.370000000000001,3,24,1,6.660627759299467e-05,0.9843587880401461,1103
14780,14.22,1,18,1,6.591101373503022e-05,0.9844246990538811,1104
16482,14.22,1,18,1,6.591101373503022e-05,0.9844906100676161,1105
17673,14.219999999999999,3,16,1,6.591101373503022e-05,0.984556521081351,1106
17602,14.07,2,9,1,6.521574987706576e-05,0.9846217368312281,1107
13026,14.040000000000001,1,36,1,6.507669710547287e-05,0.9846868135283335,1108
13023,14.040000000000001,1,36,1,6.507669710547287e-05,0.984751890225439,1109
15484,14.04,1,16,1,6.507669710547287e-05,0.9848169669225444,1110
17997,14.030000000000001,3,17,1,6.503034618160859e-05,0.984881997268726,1111
16552,13.919999999999998,1,48,1,6.45204860191013e-05,0.9849465177547452,1112
13821,13.9,1,2,1,6.442778417137272e-05,0.9850109455389165,1113
16722,13.68,1,72,1,6.340806384635819e-05,0.9850743536027629,1114
15444,13.59,1,3,1,6.299090553157951e-05,0.9851373445082945,1115
12689,13.5,1,6,1,6.257374721680084e-05,0.9851999182555113,1116
17470,13.5,1,6,1,6.257374721680084e-05,0.9852624920027282,1117
13617,13.45,2,11,1,6.234199259747935e-05,0.9853248339953257,1118
15002,13.440000000000001,2,16,1,6.229564167361507e-05,0.9853871296369993,1119
14869,13.439999999999998,1,24,1,6.229564167361505e-05,0.9854494252786729,1120
16084,13.4,1,8,1,6.211023797815788e-05,0.985511535516651,1121
18145,13.379999999999999,2,26,1,6.201753613042928e-05,0.9855735530527815,1122
16919,13.26,3,10,1,6.146132504405771e-05,0.9856350143778255,1123
16841,13.200000000000001,1,24,1,6.118321950087193e-05,0.9856961975973264,1124
14364,13.200000000000001,1,24,1,6.118321950087193e-05,0.9857573808168273,1125
12436,13.200000000000001,1,24,1,6.118321950087193e-05,0.9858185640363282,1126
13384,13.200000000000001,1,24,1,6.118321950087193e-05,0.985879747255829,1127
15114,13.200000000000001,1,24,1,6.118321950087193e-05,0.9859409304753299,1128
13875,13.200000000000001,1,24,1,6.118321950087193e-05,0.9860021136948308,1129
15116,13.200000000000001,1,24,1,6.118321950087193e-05,0.9860632969143317,1130
17738,13.200000000000001,1,24,1,6.118321950087193e-05,0.9861244801338326,1131
14850,13.200000000000001,1,24,1,6.118321950087193e-05,0.9861856633533335,1132
13557,13.2,1,8,1,6.118321950087193e-05,0.9862468465728343,1133
15208,13.2,1,8,1,6.118321950087193e-05,0.9863080297923352,1134
16554,13.16,1,4,1,6.0997815805414744e-05,0.9863690276081406,1135
14842,13.0,1,4,1,6.0256201023585995e-05,0.9864292838091642,1136
16936,12.75,1,5,1,5.909742792697857e-05,0.9864883812370911,1137
18257,12.75,1,1,1,5.909742792697857e-05,0.9865474786650181,1138
13742,12.7,3,8,1,5.8865673307657085e-05,0.9866063443383258,1139
14499,12.649999999999999,3,13,1,5.8633918688335596e-05,0.9866649782570142,1140
17509,12.600000000000001,1,6,1,5.8402164069014126e-05,0.9867233804210832,1141
13235,12.600000000000001,1,6,1,5.8402164069014126e-05,0.9867817825851523,1142
15974,12.600000000000001,1,6,1,5.8402164069014126e-05,0.9868401847492213,1143
16224,12.600000000000001,1,6,1,5.8402164069014126e-05,0.9868985869132904,1144
13803,12.600000000000001,1,6,1,5.8402164069014126e-05,0.9869569890773594,1145
17512,12.5,1,10,1,5.793865483037115e-05,0.9870149277321898,1146
16244,12.5,1,10,1,5.793865483037115e-05,0.9870728663870202,1147
17648,12.5,1,10,1,5.793865483037115e-05,0.9871308050418506,1148
15307,12.5,1,1,1,5.793865483037115e-05,0.987188743696681,1149
15531,12.5,1,1,1,5.793865483037115e-05,0.9872466823515114,1150
15211,12.5,1,2,1,5.793865483037115e-05,0.9873046210063418,1151
13437,12.5,1,10,1,5.793865483037115e-05,0.9873625596611721,1152
17799,12.5,2,10,1,5.793865483037115e-05,0.9874204983160025,1153
12957,12.5,1,10,1,5.793865483037115e-05,0.9874784369708329,1154
12551,12.5,1,10,1,5.793865483037115e-05,0.9875363756256633,1155
15164,12.5,1,2,1,5.793865483037115e-05,0.9875943142804937,1156
15353,12.5,1,10,1,5.793865483037115e-05,0.9876522529353241,1157
16999,12.48,1,6,1,5.784595298264255e-05,0.9877100988883067,1158
12427,12.48,1,6,1,5.784595298264255e-05,0.9877679448412894,1159
14081,12.45,2,3,1,5.770690021104966e-05,0.9878256517415004,1160
14965,12.4,1,12,1,5.747514559172818e-05,0.9878831268870921,1161
17337,12.3,2,6,1,5.701163635308521e-05,0.9879401385234452,1162
17059,12.19,2,6,1,5.6501776190577944e-05,0.9879966402996357,1163
17412,11.9,1,2,1,5.5157599398513334e-05,0.9880517978990343,1164
15291,11.9,1,2,1,5.5157599398513334e-05,0.9881069554984329,1165
17491,11.9,1,2,1,5.5157599398513334e-05,0.9881621130978314,1166
13097,11.9,1,2,1,5.5157599398513334e-05,0.98821727069723,1167
16838,11.9,1,2,1,5.5157599398513334e-05,0.9882724282966285,1168
14555,11.8,1,4,1,5.469409015987037e-05,0.9883271223867884,1169
17126,11.75,3,5,1,5.446233554054888e-05,0.988381584722329,1170
12420,11.7,1,6,1,5.423058092122739e-05,0.9884358153032502,1171
15453,11.7,1,6,1,5.423058092122739e-05,0.9884900458841714,1172
13098,11.7,1,6,1,5.423058092122739e-05,0.9885442764650927,1173
17042,11.7,1,6,1,5.423058092122739e-05,0.9885985070460139,1174
16440,11.7,1,6,1,5.423058092122739e-05,0.9886527376269352,1175
16746,11.65,1,3,1,5.3998826301905914e-05,0.988706736453237,1176
17290,11.52,1,96,1,5.3396264291670046e-05,0.9887601327175287,1177
17504,11.5,1,2,1,5.330356244394146e-05,0.9888134362799726,1178
16376,11.399999999999999,1,21,1,5.284005320529848e-05,0.9888662763331779,1179
17765,11.25,1,3,1,5.214478934733403e-05,0.9889184211225253,1180
17596,11.25,2,4,1,5.214478934733403e-05,0.9889705659118726,1181
16416,11.25,1,3,1,5.214478934733403e-05,0.9890227107012199,1182
14698,11.0,2,4,1,5.098601625072661e-05,0.9890736967174707,1183
12494,10.95,1,1,1,5.075426163140512e-05,0.9891244509791021,1184
